customerID,gender,tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
CUST102686,Male,54,Month-to-month,66.48,3594.69,Bank transfer,No
CUST102687,Female,56,Month-to-month,119.75,6704.32,Credit card,Yes
CUST102688,Male,16,One year,69.35,1112.29,Bank transfer,Yes
CUST102689,Female,38,One year,37.84,1453.89,Electronic check,Yes
CUST102690,Female,67,Month-to-month,71.31,4796.57,Electronic check,No
CUST102691,Male,54,Month-to-month,101.4,5480.98,,No
CUST102692,Female,44,One year,97.69,4308.92,Electronic check,No
CUST102693,Female,0,Two year,98.86,-16.65,Credit card,Yes
CUST102694,Female,20,Month-to-month,90.8,1802.43,Bank transfer,No
CUST102695,Female,20,Two year,45.42,917.73,Credit card,No
CUST102696,Female,51,,106.21,5413.96,Credit card,No
CUST102697,Female,42,Month-to-month,109.34,4590.12,Credit card,No
CUST102698,Female,51,Two year,39.42,2002.76,Electronic check,Yes
CUST102699,Female,66,Two year,33.05,2185.59,Electronic check,Yes
CUST102700,Male,43,Two year,117.56,5042.49,Electronic check,No
CUST102701,Male,31,One year,106.83,3316.81,Bank transfer,No
CUST102702,Female,9,One year,109.32,970.83,Mailed check,Yes
CUST102703,Male,63,Two year,108.64,6826.87,Electronic check,Yes
CUST102704,Female,68,,74.17,5036.77,Bank transfer,No
CUST102705,Female,67,One year,84.64,5660.13,Electronic check,No
CUST102706,Male,27,Two year,74.54,2028.14,Electronic check,Yes
CUST102707,Female,52,Two year,25.12,1288.44,Credit card,No
CUST102708,Female,50,One year,94.55,4714.56,Credit card,No
CUST102709,Female,52,Two year,70.53,3669.51,Credit card,No
CUST102710,Female,3,Two year,84.77,253.55,Bank transfer,No
CUST102711,Male,16,Two year,70.26,1105.99,Mailed check,Yes
CUST102712,Female,66,One year,69.18,4546.17,Mailed check,No
CUST102713,Female,46,Two year,37.18,1729.8,Bank transfer,No
CUST102714,Female,55,One year,47.87,2639.2,Electronic check,No
CUST102715,Male,22,One year,35.89,784.2,,No
CUST102716,Female,17,Month-to-month,39.57,671.51,Electronic check,No
CUST102717,Male,0,Month-to-month,117.3,-9.34,Bank transfer,No
CUST102718,Male,34,Two year,35.31,1194.33,Bank transfer,No
CUST102719,Female,63,One year,46.93,2962.55,Bank transfer,Yes
CUST102720,Female,57,Month-to-month,79.06,4521.73,Mailed check,Yes
CUST102721,Male,58,Two year,81.02,4686.53,Credit card,No
CUST102722,Female,0,Month-to-month,35.4,13.61,Bank transfer,No
CUST102723,Male,2,Month-to-month,99.37,183.6,,No
CUST102724,Male,66,One year,98.52,6490.92,Credit card,No
CUST102725,Female,36,One year,43.73,1555.77,,No
CUST102726,Female,28,,48.87,1353.99,Bank transfer,No
CUST102727,Male,32,Month-to-month,113.8,3658.29,Electronic check,No
CUST102728,Male,60,One year,102.57,6152.58,Electronic check,No
CUST102729,Male,3,Two year,89.78,252.45,Electronic check,No
CUST102730,Male,13,One year,28.22,385.25,Bank transfer,No
CUST102731,Female,32,Month-to-month,61.83,1993.72,Electronic check,No
CUST102732,Female,21,Two year,75.93,1604.72,Mailed check,No
CUST102733,Female,47,Month-to-month,38.74,1838.12,Mailed check,No
CUST102734,Female,2,Two year,64.82,118.45,Mailed check,Yes
CUST102735,Female,22,Month-to-month,80.1,1775.65,Mailed check,Yes
CUST102736,Male,67,Two year,52.74,3541.18,Credit card,No
CUST102737,Female,20,,98.09,1976.59,Mailed check,No
CUST102738,Female,42,Month-to-month,,4381.56,Electronic check,No
CUST102739,Female,25,Two year,52.36,1302.86,Bank transfer,Yes
CUST102740,,40,One year,103.87,4165.78,Electronic check,No
CUST102741,Female,37,Month-to-month,30.36,1113.82,Mailed check,No
CUST102742,Male,10,One year,103.77,1030.84,Credit card,No
CUST102743,Male,28,Month-to-month,35.28,972.16,Mailed check,No
CUST102744,Male,59,Two year,28.29,1686.51,Bank transfer,No
CUST102745,Female,66,Two year,84.18,5547.52,Electronic check,No
CUST102746,Male,64,Two year,67.19,4300.98,Bank transfer,Yes
CUST102747,Male,60,Month-to-month,110.79,6643.05,Bank transfer,No
CUST102748,Female,18,One year,56.32,1032.16,Bank transfer,No
CUST102749,Female,45,One year,48.72,2185.8,Electronic check,No
CUST102750,Female,48,Month-to-month,70.07,3374.5,Mailed check,No
CUST102751,Male,21,Month-to-month,65.59,1391.61,Bank transfer,No
CUST102752,Male,56,One year,54.44,3046.06,Electronic check,No
CUST102753,Female,13,One year,89.37,1156.94,Credit card,No
CUST102754,Female,43,One year,95.96,4136.19,Electronic check,Yes
CUST102755,Male,15,One year,105.3,1596.02,Credit card,Yes
CUST102756,Male,11,,117.29,1300.39,Electronic check,No
CUST102757,Female,54,Month-to-month,46.67,2509.27,Mailed check,Yes
CUST102758,Female,50,Two year,91.61,4596.03,Bank transfer,No
CUST102759,Male,38,One year,59.43,2253.84,Mailed check,No
CUST102760,Female,32,Two year,87.71,2809.77,Electronic check,No
CUST102761,Male,32,Month-to-month,67.6,2176.46,Bank transfer,No
CUST102762,Male,28,Month-to-month,119.38,3330.18,Credit card,No
CUST102763,Male,68,Two year,92.89,6327.9,Electronic check,No
CUST102764,Male,69,One year,115.25,7956.1,Bank transfer,Yes
CUST102765,Female,30,One year,103.5,3120.73,Credit card,Yes
CUST102766,Female,30,One year,110.29,3295.58,Credit card,No
CUST102767,Male,45,,101.44,4561.63,Mailed check,Yes
CUST102768,,51,Two year,65.92,3375.23,Electronic check,No
CUST102769,Male,9,Two year,45.18,387.39,Credit card,No
CUST102770,Male,40,Month-to-month,57.03,2265.69,Bank transfer,No
CUST102771,Male,2,One year,22.02,,Credit card,Yes
CUST102772,Female,58,One year,72.4,4190.42,Credit card,No
CUST102773,Female,51,One year,70.51,3615.03,Mailed check,Yes
CUST102774,,33,Two year,72.53,2380.79,Mailed check,No
CUST102775,Female,48,One year,117.4,5629.64,Bank transfer,Yes
CUST102776,Male,27,Two year,111.15,3011.16,Mailed check,No
CUST102777,Male,12,One year,36.17,440.35,Credit card,Yes
CUST102778,Male,68,One year,56.89,3871.76,Credit card,Yes
CUST102779,Male,66,Month-to-month,62.4,4119.6,Mailed check,No
CUST102780,Male,60,One year,56.05,,Credit card,Yes
CUST102781,Female,59,One year,99.85,5880.55,Credit card,No
CUST102782,Male,70,Month-to-month,72.4,5065.7,Bank transfer,Yes
CUST102783,Female,23,Two year,77.21,1762.05,Mailed check,No
CUST102784,Female,62,Two year,105.3,6532.44,Credit card,No
CUST102785,Female,60,One year,100.59,6025.42,Mailed check,No
CUST102786,Female,22,Two year,33.22,724.19,Bank transfer,No
CUST102787,Male,29,One year,91.39,2649.16,Mailed check,No
CUST102788,Female,59,Month-to-month,63.54,3729.93,Credit card,Yes
CUST102789,Female,17,Month-to-month,49.46,824.5,Mailed check,Yes
CUST102790,Female,55,One year,25.0,1382.44,Credit card,No
CUST102791,Male,52,Month-to-month,68.72,3570.6,Credit card,No
CUST102792,Male,6,Month-to-month,55.54,347.83,Credit card,No
CUST102793,Male,68,One year,45.15,3077.99,Bank transfer,No
CUST102794,Female,71,One year,89.47,6332.69,Mailed check,No
CUST102795,Female,51,Month-to-month,,4949.12,Bank transfer,Yes
CUST102796,,3,Two year,44.48,117.19,Mailed check,No
CUST102797,Female,33,Two year,24.94,834.26,Bank transfer,No
CUST102798,Male,68,One year,104.88,7151.5,Electronic check,No
CUST102799,Male,32,One year,21.0,673.25,Credit card,No
CUST102800,Female,68,Two year,113.71,7739.59,Credit card,No
CUST102801,Female,37,Month-to-month,82.76,3051.61,Bank transfer,No
CUST102802,Female,25,Two year,52.18,1302.0,Electronic check,No
CUST102803,Female,0,Two year,44.65,14.24,Credit card,Yes
CUST102804,Male,3,Two year,20.9,49.4,Mailed check,Yes
CUST102805,Male,38,Two year,43.55,1645.52,Bank transfer,No
CUST102806,Male,53,One year,33.77,1787.63,Credit card,No
CUST102807,Male,32,One year,81.22,2607.53,Credit card,Yes
CUST102808,Male,32,Month-to-month,36.65,1167.84,Bank transfer,No
CUST102809,Female,71,Month-to-month,72.86,5190.17,Bank transfer,No
CUST102810,Male,19,Month-to-month,79.01,1484.97,Mailed check,Yes
CUST102811,Male,15,Month-to-month,49.8,741.83,Mailed check,No
CUST102812,Male,20,Two year,23.51,478.56,Credit card,No
CUST102813,Female,44,One year,23.73,1033.16,Credit card,No
CUST102814,Female,61,One year,22.63,1386.69,Bank transfer,No
CUST102815,Female,30,Month-to-month,93.91,2803.87,Credit card,No
CUST102816,Female,41,Month-to-month,51.8,,Credit card,No
CUST102817,Male,11,Two year,99.63,1080.77,Bank transfer,Yes
CUST102818,Male,64,Two year,63.17,4060.08,Credit card,No
CUST102819,,2,Month-to-month,65.3,132.67,Credit card,No
CUST102820,Female,8,One year,71.29,582.17,Electronic check,No
CUST102821,Male,50,One year,91.3,4558.31,Mailed check,Yes
CUST102822,Male,15,One year,47.35,713.96,Bank transfer,Yes
CUST102823,Female,2,Month-to-month,32.16,64.12,Electronic check,No
CUST102824,Female,23,,75.61,1756.86,Mailed check,No
CUST102825,Female,12,Two year,52.7,642.3,Mailed check,No
CUST102826,Female,1,Two year,64.25,73.47,Mailed check,No
CUST102827,Male,70,Month-to-month,84.69,5910.15,Electronic check,No
CUST102828,Male,20,Two year,69.41,1390.19,Electronic check,No
CUST102829,Male,18,Month-to-month,82.03,1475.22,,No
CUST102830,Female,46,One year,74.42,3440.43,Credit card,No
CUST102831,Female,21,One year,93.98,1963.87,Credit card,No
CUST102832,Male,32,,90.59,2889.67,Electronic check,Yes
CUST102833,Male,31,Two year,73.42,2272.47,Electronic check,Yes
CUST102834,Male,63,Month-to-month,87.89,5526.8,Electronic check,No
CUST102835,Male,38,One year,107.36,4064.85,,No
CUST102836,,71,Month-to-month,63.23,4503.63,Credit card,No
CUST102837,Male,41,One year,61.28,2514.81,Electronic check,No
CUST102838,Male,8,Two year,96.42,785.81,Electronic check,No
CUST102839,Male,24,Two year,78.26,1891.49,Bank transfer,No
CUST102840,Male,1,Month-to-month,27.1,18.38,Mailed check,No
CUST102841,Male,18,Two year,109.21,1967.69,Bank transfer,Yes
CUST102842,Male,19,Two year,23.08,421.85,Credit card,No
CUST102843,Male,69,Month-to-month,94.84,6560.57,Bank transfer,No
CUST102844,Female,16,One year,95.88,1530.25,Bank transfer,No
CUST102845,Female,67,Two year,115.31,7721.52,,No
CUST102846,Female,2,Month-to-month,25.41,42.93,Mailed check,Yes
CUST102847,Female,50,Two year,79.69,3982.93,Credit card,No
CUST102848,Male,25,Two year,62.78,1559.57,Bank transfer,No
CUST102849,Female,55,Two year,53.06,2913.29,Mailed check,No
CUST102850,Female,63,Two year,,1840.89,Credit card,No
CUST102851,Male,7,Month-to-month,76.27,547.26,Electronic check,No
CUST102852,Male,36,Month-to-month,67.9,2436.57,Bank transfer,No
CUST102853,Female,26,Month-to-month,30.46,790.72,Credit card,Yes
CUST102854,Female,44,Two year,,3589.95,Bank transfer,No
CUST102855,Male,3,Two year,93.8,263.51,Electronic check,No
CUST102856,Female,36,Two year,96.73,3497.85,Credit card,No
CUST102857,Male,70,Month-to-month,110.54,7726.57,Mailed check,No
CUST102858,Male,32,Two year,60.95,1957.54,Credit card,No
CUST102859,Male,30,One year,115.31,3462.6,Mailed check,No
CUST102860,Male,54,Two year,106.54,5755.28,Credit card,Yes
CUST102861,Female,11,One year,49.65,560.52,Mailed check,No
CUST102862,Male,10,Two year,35.93,343.36,Electronic check,Yes
CUST102863,Male,71,Month-to-month,63.54,4505.22,Electronic check,Yes
CUST102864,Female,31,Two year,60.19,1867.42,Electronic check,No
CUST102865,Male,56,One year,77.57,4356.37,Credit card,Yes
CUST102866,Female,37,One year,78.34,2887.24,Electronic check,No
CUST102867,Female,59,Two year,95.0,5617.12,Bank transfer,No
CUST102868,Female,18,One year,70.99,1273.81,Electronic check,No
CUST102869,Male,55,One year,,1663.96,Mailed check,No
CUST102870,Female,13,Month-to-month,105.83,1386.15,Mailed check,No
CUST102871,Female,32,Two year,50.98,1615.0,Mailed check,No
CUST102872,Male,9,Two year,117.13,1054.76,Credit card,No
CUST102873,Female,63,Two year,31.79,1985.33,Bank transfer,Yes
CUST102874,Female,63,One year,115.83,7291.55,Electronic check,No
CUST102875,Female,61,Two year,29.1,1779.14,Bank transfer,No
CUST102876,Female,67,Two year,43.1,2889.94,Bank transfer,No
CUST102877,Female,42,Month-to-month,24.66,1031.91,Mailed check,No
CUST102878,Male,58,Month-to-month,90.51,5246.74,Mailed check,No
CUST102879,Female,51,Month-to-month,105.03,5345.6,Mailed check,No
CUST102880,Female,18,One year,63.41,1139.62,Credit card,No
CUST102881,Male,20,Two year,112.85,2275.13,Bank transfer,No
CUST102882,Male,21,Month-to-month,79.03,1673.65,Bank transfer,No
CUST102883,Male,8,Month-to-month,83.0,649.81,Credit card,No
CUST102884,Female,8,Month-to-month,104.54,817.51,Credit card,Yes
CUST102885,Male,26,Two year,49.68,1309.02,Credit card,No
CUST102886,Female,16,Two year,55.43,887.95,Bank transfer,No
CUST102887,Female,43,Two year,110.6,4757.31,Bank transfer,Yes
CUST102888,Male,44,One year,110.1,4855.63,Mailed check,No
CUST102889,Male,7,One year,,816.14,Mailed check,No
CUST102890,Female,17,Month-to-month,110.18,1872.34,Bank transfer,No
CUST102891,Male,32,Two year,32.74,1066.43,Mailed check,Yes
CUST102892,Female,0,Month-to-month,102.37,6.89,Credit card,No
CUST102893,Male,5,Two year,60.98,291.05,Electronic check,No
CUST102894,Male,40,Two year,119.08,4748.53,Mailed check,No
CUST102895,Male,54,Two year,67.23,3618.59,Bank transfer,No
CUST102896,Female,4,One year,75.38,312.19,Mailed check,No
CUST102897,Male,58,One year,72.98,4224.66,Mailed check,No
CUST102898,Female,17,Two year,52.17,867.75,Mailed check,No
CUST102899,Female,48,Month-to-month,27.5,1337.77,Electronic check,Yes
CUST102900,Female,64,Two year,109.57,6999.27,Credit card,No
CUST102901,Female,53,Two year,100.27,5294.69,Bank transfer,Yes
CUST102902,Male,60,Month-to-month,33.95,2026.49,Electronic check,No
CUST102903,Female,7,Two year,97.68,673.16,Bank transfer,No
CUST102904,Female,2,Month-to-month,82.58,162.04,Bank transfer,No
CUST102905,Male,24,One year,,1478.66,Bank transfer,No
CUST102906,Female,68,One year,45.4,3102.37,Electronic check,No
CUST102907,Male,54,Month-to-month,105.97,5720.66,Credit card,No
CUST102908,Female,39,One year,90.02,3507.22,Bank transfer,Yes
CUST102909,Male,49,One year,74.77,3665.93,Credit card,Yes
CUST102910,Female,32,Month-to-month,80.96,2580.46,Credit card,No
CUST102911,Male,17,One year,29.11,476.96,Mailed check,No
CUST102912,Female,56,Two year,67.39,3791.41,Electronic check,No
CUST102913,Female,15,Two year,39.37,578.02,Electronic check,No
CUST102914,Male,37,Month-to-month,40.84,1499.02,Mailed check,No
CUST102915,Male,40,One year,86.13,3444.1,Mailed check,No
CUST102916,Male,6,Two year,111.13,666.44,Credit card,No
CUST102917,Male,52,Two year,60.38,3120.5,Bank transfer,Yes
CUST102918,Female,62,One year,40.77,2513.66,Electronic check,No
CUST102919,Female,31,One year,84.87,2626.1,Bank transfer,No
CUST102920,Male,37,Two year,107.12,3970.79,Bank transfer,No
CUST102921,Female,21,Two year,94.83,1980.57,Mailed check,Yes
CUST102922,Male,15,Month-to-month,106.88,1600.12,Bank transfer,No
CUST102923,Male,51,Month-to-month,73.66,3758.95,Credit card,No
CUST102924,Female,28,Two year,95.19,2680.86,Mailed check,No
CUST102925,Female,15,Month-to-month,34.01,503.19,Bank transfer,Yes
CUST102926,Female,16,Two year,54.83,862.62,Mailed check,Yes
CUST102927,Female,63,Two year,58.95,3713.42,Credit card,No
CUST102928,Female,12,Month-to-month,71.13,863.43,Credit card,No
CUST102929,Female,71,Month-to-month,112.91,8001.0,Bank transfer,Yes
CUST102930,Female,55,One year,107.43,5905.64,Mailed check,No
CUST102931,Male,4,One year,33.45,114.51,Bank transfer,Yes
CUST102932,Male,11,One year,37.28,391.42,Bank transfer,No
CUST102933,Male,40,Two year,55.76,2229.72,Mailed check,No
CUST102934,Male,2,Month-to-month,49.07,90.07,Bank transfer,No
CUST102935,Male,32,,81.48,2621.16,Credit card,No
CUST102936,Female,49,Month-to-month,110.28,5407.81,Mailed check,No
CUST102937,,55,Two year,116.23,6390.81,Mailed check,No
CUST102938,Male,8,One year,85.36,679.2,Mailed check,No
CUST102939,Male,49,One year,103.82,5087.07,Mailed check,No
CUST102940,Male,28,One year,72.52,2012.18,Bank transfer,No
CUST102941,Male,38,,40.83,1567.25,Bank transfer,No
CUST102942,Male,44,Month-to-month,72.47,3208.61,Credit card,No
CUST102943,Male,16,Month-to-month,75.51,1195.42,Electronic check,Yes
CUST102944,Female,55,One year,94.25,5168.57,Electronic check,No
CUST102945,Female,45,One year,41.99,1875.29,,No
CUST102946,Male,66,One year,56.83,3757.22,Electronic check,Yes
CUST102947,Female,68,One year,56.4,3841.66,Credit card,No
CUST102948,Female,13,Month-to-month,115.94,1521.14,Bank transfer,No
CUST102949,Female,66,Two year,64.39,4259.81,Mailed check,No
CUST102950,Female,22,Two year,95.51,2099.21,Mailed check,Yes
CUST102951,Male,60,Two year,95.08,5709.31,Bank transfer,No
CUST102952,Female,22,Two year,46.55,1031.63,Mailed check,No
CUST102953,,26,One year,,2007.45,Mailed check,No
CUST102954,Female,53,One year,109.43,,Electronic check,No
CUST102955,Male,9,One year,67.52,613.48,Bank transfer,No
CUST102956,Male,15,Two year,,1719.95,Electronic check,No
CUST102957,Male,40,One year,41.45,1663.76,,No
CUST102958,Male,54,One year,27.42,1485.19,Mailed check,No
CUST102959,Male,60,Month-to-month,109.15,6557.77,Mailed check,No
CUST102960,Male,48,Month-to-month,104.77,5034.67,Bank transfer,No
CUST102961,Male,51,One year,119.26,6083.05,Mailed check,Yes
CUST102962,Female,1,Month-to-month,87.94,95.21,Mailed check,No
CUST102963,Female,49,Month-to-month,113.67,5567.81,Bank transfer,Yes
CUST102964,Female,42,One year,102.69,4302.65,Mailed check,Yes
CUST102965,Male,7,One year,104.44,711.14,Electronic check,No
CUST102966,Male,58,One year,76.91,4463.18,Bank transfer,No
CUST102967,Male,64,One year,58.24,3730.99,Mailed check,No
CUST102968,Male,11,Two year,113.46,1266.94,Credit card,No
CUST102969,Male,3,Two year,63.21,184.09,Bank transfer,No
CUST102970,Female,40,One year,73.88,2950.97,Bank transfer,Yes
CUST102971,Female,6,Month-to-month,64.61,375.73,Credit card,Yes
CUST102972,Male,68,One year,76.48,5183.46,Mailed check,Yes
CUST102973,Male,68,One year,67.05,4570.31,Mailed check,No
CUST102974,Male,29,Month-to-month,24.8,709.19,Bank transfer,Yes
CUST102975,Male,5,Two year,108.2,545.36,Bank transfer,No
CUST102976,Female,18,One year,64.44,1167.43,Mailed check,No
CUST102977,Male,65,One year,78.89,5126.7,Mailed check,Yes
CUST102978,Male,9,Two year,33.92,320.33,Electronic check,Yes
CUST102979,Male,15,Two year,20.34,302.85,Bank transfer,No
CUST102980,Male,36,Month-to-month,44.53,1594.48,Bank transfer,No
CUST102981,Female,31,Two year,90.46,2820.1,Credit card,No
CUST102982,Male,46,Two year,29.92,1390.78,Electronic check,No
CUST102983,Male,71,Two year,110.89,7859.75,Mailed check,No
CUST102984,Female,42,Month-to-month,41.5,1724.04,Electronic check,No
CUST102985,Female,35,Two year,40.46,1399.7,Mailed check,No
CUST102986,Female,25,Two year,38.15,945.21,Mailed check,No
